,Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
1027,gsea,COLDREN_GEFITINIB_RESISTANCE_UP,-0.3548973817444413,-1.2779136120035646,0.14265323923558798,1.0,0.99999,42/66,50.28%,PDCD11;SOX12;TIMM50;SRRT;ALDH1A1;CDH2;MDM4;PPP2R1B;RABEPK;ZEB1;SLC39A14;RAD50;POLRMT;KLHL15;NOL8;SLC7A1;BMS1;SUPV3L1;CRTAP;PDHA1;IDE;TRAF5;LIX1L;UBA2;ID3;TAMM41;FBXO30;TTL;SACS;NSMAF;CSGALNACT2;NAP1L1;TRMT1;TRNT1;COX15;RFK;FSD1L;MLLT11;JAM3;UCHL1;RHOQ;PCGF6
1028,gsea,REACTOME_REGULATION_OF_PYRUVATE_DEHYDROGENASE_PDH_COMPLEX,-0.513595603079154,-1.2775714570543457,0.1794360069451374,1.0,0.99999,7/12,26.72%,DLAT;PDPR;PDP1;PDK1;PDHA1;PDHX;PDP2
1029,gsea,SMITH_LIVER_CANCER,-0.40112619559713275,-1.277529967726567,0.17224737845567206,1.0,0.99999,19/35,43.24%,SDC2;SDHC;TOB1;ALDH1A1;ACACA;MTFR1;TP53BP2;FDPS;NHP2;PAK4;ANXA7;RHOBTB3;NCOA2;RAB4A;CENPF;TNFAIP3;BNIP3;AMACR;BMI1
1030,gsea,PARK_OSTEOBLAST_DIFFERENTIATION_BY_PHENYLAMIL_DN,0.6512173262042203,1.2774330332468806,0.1974468085106383,1.0,0.99999,3/5,4.88%,PLOD2;SERPINB1;CCL7
1031,gsea,YAGI_AML_SURVIVAL,-0.3141904570063224,-1.2771272247487688,0.13174138408578326,1.0,0.99999,63/107,55.89%,HNRNPD;GRAMD4;TAF4B;ADNP;PRPF4;TAF1;NACC2;SLC9A7;UBXN7;OGT;PREPL;STAU2;PHACTR4;KIF2A;TIAL1;APPBP2;HARS2;VPS11;PRKAR1B;CLIP2;ATF2;ORC5;DDHD2;XPO1;BTAF1;GTF2H3;KAT2A;TAOK3;ATF6B;HADH;INPP5A;INPP5F;TIA1;UCK2;LUZP1;VDAC1;GRIK5;INPP5E;HMGCS1;PDE4DIP;CDK6;BRD8;DMXL2;CEP68;PMS1;PIK3R3;SLC10A3;MED21;KAT6A;ANP32E;NFKBIA;ADAM17;LBR;BCAT1;CORO2A;CA11;TTC22;ARSA;PTP4A2;TNFRSF17;LEPR;NAA10;TRAF2
1032,gsea,NAKAYAMA_FRA2_TARGETS,-0.37589502238255224,-1.2767494305386338,0.1740951182588522,1.0,0.99999,20/39,33.71%,SOX4;LGMN;KLHL24;DBP;CKAP2;LGR4;DUSP10;ZMAT3;STK17B;NR1D2;ING3;MDM2;ZFAND5;MYB;RBM33;DNAJB1;YTHDF3;SLC30A1;FBXO32;WIPF1
1033,gsea,GSE17721_POLYIC_VS_GARDIQUIMOD_4H_BMDM_DN,-0.329021839459493,-1.2765564144174184,0.14777263292351908,1.0,0.99999,102/176,45.16%,RBM15B;MEPCE;RNF44;DUSP2;DCBLD2;ABCC1;KCNQ5;NUP160;PSPC1;SLC35D1;UBE2G1;RANBP3;SLC30A5;CSNK2A2;BLNK;TPP2;STAM;SLC25A30;CABLES2;MMACHC;AAMP;TRMT2A;PDCL;MAN2A1;UBAP2L;DNAJC11;AMFR;WDR6;VPS13C;PRKAB1;GNG2;BRAF;ARMCX3;PPTC7;USP39;APPBP2;FAM98A;ATF2;DVL2;MPP5;CLCN5;SLC41A1;UBE4A;ACLY;CAD;SNRPD3;SUPV3L1;USP47;DHX40;RASGRP1;TJAP1;ZNF426;RPL7L1;EIF2B5;CDC42SE2;ID3;VPS4B;ZNF764;DNAJC21;EPB41L5;SLC4A2;WDR75;RC3H2;PDF;PDE8A;TMED7;SLC25A33;ZNF598;GPNMB;DNAJB11;CMTM3;TMEM120B;CYFIP2;HBS1L;CREBZF;MTFMT;EIF2S3;BRD8;TTL;KCNA3;RRP7A;PPT2;UBXN2A;TNFAIP3;RCL1;NCK1;CLCF1;ACYP1;LRRC59;FAM160B1;ACSL5;GDPD1;ADORA2A;RAB2A;LENG1;IL36A;DNAJB6;ZNF565;BTF3L4;TFB2M;IRF3;RDH10
1034,gsea,BROWNE_HCMV_INFECTION_1HR_DN,-0.3280645613500162,-1.2765172846959882,0.14078083794341006,1.0,0.99999,100/164,47.09%,HIPK2;XYLT1;YY1;GABPB1;PRRC1;ETS1;YTHDC1;CUBN;DDIT4;DFFA;MAN2B2;RBM6;MTM1;HIC2;DHX30;PPFIBP2;SBF1;VAPB;PPARD;FAM168B;TTF2;CLCN6;DCAF7;DHX57;CNOT8;ZNF174;TMCO6;CCDC22;ATF7;SEC16A;POLG;AGGF1;DYRK2;BLK;THOC1;UHRF2;TERF2;HLA-DPB1;DDX23;SSH1;MANBA;GGA3;EIF5B;SPOP;HSPA4;ZNF135;COL11A2;NFAT5;CHML;IMP4;RIF1;CDKN1B;BTN3A3;CGGBP1;NCAPH2;POLD2;MPPED2;ERI3;GTF2E1;SPAG9;UCKL1;MYB;KAT8;ETFDH;KNTC1;ATF1;BCS1L;UTY;PCSK7;S1PR1;MORC2;RDH11;TAF1B;RER1;MGRN1;CBY1;DLG4;CCNE1;HOMER1;HERC3;IQSEC2;SMAD5;DYNC1I2;SPN;SUPT7L;ZFYVE9;KRR1;IFT88;PIAS3;DYRK4;HMGCL;GDF11;HRAS;TBXA2R;KATNB1;AKAP10;AKT3;MLLT11;TOX4;BBS4
1035,gsea,SEIDEN_MET_SIGNALING,-0.4738620599614753,-1.2764932637560822,0.2138924773924277,1.0,0.99999,9/18,25.36%,SFPQ;API5;PRPS2;CNOT8;KIF2A;CAPRIN1;CLCN3;TM9SF3;CSE1L
1036,gsea,REACTOME_NCAM1_INTERACTIONS,-0.43967945222832305,-1.276457791986633,0.19245430554198026,1.0,0.99999,5/19,18.58%,COL9A2;COL5A2;COL4A4;PRNP;COL4A3
1037,gsea,JOSEPH_RESPONSE_TO_SODIUM_BUTYRATE_UP,0.4526902345380237,1.2760453695348764,0.201028517999065,1.0,0.99999,16/27,22.04%,S100P;COX6A1;SAT1;TIMP1;UQCRQ;PRDX1;CD82;FABP4;CETN2;FURIN;MT2A;CLU;PCMT1;NR4A1;NME1;SEC61B
1038,gsea,GSE17721_0.5H_VS_4H_CPG_BMDM_UP,-0.32956866884326386,-1.2760099028232583,0.17157888443833325,1.0,0.99999,120/185,51.46%,TPCN1;ZMYND8;SSBP2;GRAMD4;SRPK2;ITPR1;CIITA;PNPO;ABL1;MLEC;ADAM19;NOP2;ALG2;HMGA1;RAB40C;SKI;MCFD2;PPP1R14B;MTA3;UHRF1BP1;CDKAL1;HSD17B4;TPCN2;ADIPOR2;MMACHC;AHCYL2;TIMM50;TIMM44;SENP3;DDX18;NFATC3;SMC3;ZNF706;ITCH;WBP11;TOP2B;KIF2A;TBC1D20;KLHL22;DNMT1;TTC27;TRIM41;TMX2;TGFBR2;ZFYVE19;SLC35C2;SMC6;PIP4K2C;ADCY7;GGNBP2;PPP1R21;PNPLA7;TNPO1;ARRDC1;MANBA;MTHFD1;APPL2;ARRB1;STT3B;CDK4;QRSL1;TMEM131;UCK2;LFNG;WDR75;LAGE3;HEMK1;NCOR2;MAGEE1;POLD1;TEF;TPD52;TIMM8A;PSMG2;AHSA1;ZBTB20;SLC25A15;BACE1;MRPS26;HS2ST1;TPRA1;HAUS3;ERLIN1;TMEM37;CAMK1D;PJA1;POLR2E;IQGAP2;RBM39;DGKA;VOPP1;CASP9;NCKIPSD;MRPS16;KIAA0930;PHF7;OCEL1;PLEKHA1;RPA1;ADAM10;GNB5;HMGCL;MYO18A;MCM4;UNC119;IDH1;SMYD2;CUTA;CCDC115;LZTR1;MTSS1;VPS53;MYO9B;NAAA;SPTSSA;GPR180;HAUS8;TBL1XR1;MAST3;CORO2A
1039,gsea,WHITESIDE_CISPLATIN_RESISTANCE_DN,0.5412912516254647,1.2759161859842774,0.21962311865236367,1.0,0.99999,8/12,24.51%,TIMP1;SOD1;RPS21;RPS9;IFI6;RPL13A;TRIM22;RPS5
1040,gsea,GSE27786_LSK_VS_LIN_NEG_CELL_UP,-0.3097344437938905,-1.2758244395859177,0.14210257618598807,1.0,0.99999,80/171,40.63%,SLC2A9;LSM14B;MEF2D;FAM43A;FOXJ3;ZC3HAV1L;ZDHHC8;MFNG;CMTM7;OPA3;GPRASP2;AKT1;RASA4;SNRK;SLTM;C19orf48;CSNK1E;VAPB;ERAP1;MFGE8;TAF5L;CTDSP2;DAG1;MSI2;TGIF2;MBTPS2;CBFA2T2;MBNL2;CUL9;NIPAL3;GIMAP6;TGFB3;INTS1;DPF2;CD27;TIRAP;SPNS3;USP54;TTC37;CRTAP;SDR39U1;CRY1;PLEKHA8;TSPAN14;CD72;SEC31A;NFAT5;MFSD3;TSPAN3;TES;ATXN7;ZFAND5;PLCB2;VPS39;TNFRSF13B;KCNJ14;NUDT16;ZBTB20;FOXRED2;AKAP8L;AFTPH;RNF4;RCBTB1;ADAM22;DGKG;GPATCH2;CLIP1;BOD1;ATXN10;ARFIP1;KCTD12;DBNL;HDAC6;GMPPA;TANC2;PAFAH1B3;ODF2L;ZNF879;CEP57L1;TMEM159
1041,gsea,GSE17721_PAM3CSK4_VS_CPG_24H_BMDM_DN,-0.33347994093206823,-1.2758188755635225,0.17627693338853076,1.0,0.99999,91/167,46.97%,LSM14B;SPHK2;CCDC86;ZFP64;MED17;DNAJC14;MAPRE2;EXOC7;DHX38;CSTF2;PDCD6IP;TNKS2;BLNK;GNL1;VIPR2;FOXO1;PMEPA1;WDR82;DBT;CANX;RBM22;NMT1;TCERG1;ANKRD40;RABGAP1;DR1;MAPKBP1;CREB1;SET;UBE2D2;PPP3CB;AGFG1;DPF2;FNBP4;CD200;LMBR1L;LIPA;NIPA2;LONP2;PRPSAP2;SYS1;GTF3C1;YWHAG;DCK;ABCE1;AVL9;MDM2;MRPS30;PABPN1;TAF6;SLFN13;CWC22;HNRNPA2B1;CYTH3;WFS1;SERPINF1;BMP8B;DDHD1;POLD2;MMP14;IST1;GEM;DYNC1H1;AP1G1;PAM16;KIF5B;CSTF3;HPGD;ALKBH4;SNRPA1;DLGAP4;ABCF1;EIF2S1;CYP1B1;SPECC1;ACVR1;SPG11;UTP6;INPP5D;ZMYND19;CD81;APTX;CD40;ID2;EZH2;MRPL35;LY9;CDS2;HSPA8;SRSF7;C19orf12
1042,gsea,REACTOME_PHOSPHOLIPASE_C_MEDIATED_CASCADE,-0.39392162142191955,-1.2757994084117448,0.17418600966489742,1.0,0.99999,14/29,35.60%,PRKAR2A;CAMK4;CREB1;PRKCA;PLCG1;ITPR2;PRKAR1B;PRKCE;ADCY7;KL;ADCY9;PRKAR1A;PRKACB;ITPR3
1043,gsea,GSE24142_ADULT_VS_FETAL_EARLY_THYMIC_PROGENITOR_UP,-0.32460182579439717,-1.27575013659563,0.16497920100463073,1.0,0.99999,63/166,30.45%,REPIN1;IRF8;FLT3;ZDHHC14;MYLIP;HLA-DMA;SATB1;IRS2;LZTS2;N4BP3;PITPNC1;ST6GAL1;SLC44A1;RELL1;JARID2;NR3C1;KLF9;GON4L;SYNJ2;CCDC120;CDK20;CYTH1;OSBPL1A;GAB1;WDFY2;GIMAP6;SPICE1;ZNF623;TRAF3IP2;ELK4;PIK3CA;FAM102A;LPP;RASA2;CCM2;RNF166;IL27RA;STK17B;MAU2;BBX;FAM13B;SLC15A2;RNF6;PRKCE;NR1D2;RBM18;UNC119B;PAFAH2;IGFBP4;CD72;GRIP1;HLA-DOB;TP53INP1;ULK2;KMO;DBNDD2;WFS1;RYBP;LTBP3;SLC30A4;PKD2;ZBTB20;SYNE1
1044,gsea,REACTOME_N_GLYCAN_ANTENNAE_ELONGATION_IN_THE_MEDIAL_TRANS_GOLGI,-0.4677180628229566,-1.2756031889095933,0.18935371841443455,1.0,0.99999,9/15,36.95%,ST6GAL1;MGAT5;B4GALT1;MAN2A1;FUT8;MGAT3;MGAT2;MGAT4A;B4GALT4
1045,gsea,REACTOME_SIGNALING_BY_NOTCH,-0.3562622186817114,-1.2755957831128562,0.19689026569760515,1.0,0.99999,57/90,53.01%,DTX4;MFNG;ATP2A3;TLE1;ATP2A2;MAML1;TNRC6C;TNRC6A;HDAC1;B4GALT1;TNRC6B;HDAC2;POGLUT1;TP53;APH1A;NCOR1;DTX1;HDAC9;DLL1;HDAC8;MAML2;MYC;CUL1;PSEN2;KAT2A;HDAC3;POFUT1;ARRB1;CDK8;NOTCH4;LFNG;MIB1;NCOR2;EP300;APH1B;HDAC10;TLE4;TLE2;JUN;HDAC6;HIF1A;CREBBP;MIB2;E2F3;FBXW7;ADAM10;SNW1;CCNC;ADAM17;NOTCH2;TBL1XR1;TMED2;RAB6A;HEYL;SEL1L;HEY1;JAG1
1046,gsea,GSE27786_BCELL_VS_CD8_TCELL_DN,-0.3039502610921369,-1.2754781171773024,0.08920587187908044,1.0,0.99999,74/152,44.28%,LSM14B;CLINT1;GOSR1;PRRC2B;SMAD4;DDX21;AMN;ATP6V0A2;REPS1;MPP7;MYCBP2;PDCD4;USP38;MMS19;AHCYL2;POGK;PRRT1;CC2D1B;BZW2;PREB;PAQR8;DOCK10;PPM1J;KDM1A;BCL9L;AIFM2;GLUD1;SLC35B4;STXBP5;MECR;MEX3B;B3GALT6;RASA2;NDFIP2;C4orf46;ARL15;KLF3;COX18;RAP2B;GALNT12;GNPTG;C5orf34;PITPNM1;MBNL1;ITFG1;CREBL2;EZH1;FASTKD1;USPL1;ACAP3;TLE4;ORAI1;DOK7;ATP10A;HECA;GIMAP4;IGIP;FBXO32;TOP1MT;RNF19A;TMTC4;BIVM;ZNRF1;INTS5;NPEPL1;DNAJB4;MLX;MPPE1;EIF3M;MAB21L3;C2CD2;MRPS34;FAM86B2;TBXA2R
1047,gsea,GSE7460_WT_VS_FOXP3_HET_ACT_WITH_TGFB_TCONV_UP,-0.324671436840291,-1.2752799513025979,0.16447669217771593,1.0,0.99999,94/158,46.50%,ACVR1B;SH3PXD2A;KIAA0355;FOXN3;HMGXB3;PRRC2B;SMAD4;TCF4;SFSWAP;SUN1;KBTBD11;ATP10D;PACS2;TET1;SPRY1;PITPNC1;HLA-DMB;ST6GAL1;MFGE8;IKBKB;ZYG11B;RASA3;THRA;POLM;PARM1;TTC21B;DLG1;ZZEF1;UBN2;LEF1;ESR1;TIAL1;KCTD10;SYCP2L;DUSP11;ZNF503;FAM117B;ZNF217;ARL4C;LIMD1;FMO5;C5orf34;CCDC88C;TAOK3;IGFBP4;THRAP3;HLA-DOB;LEMD2;VAV3;SPPL3;AP2A2;TMC8;C5orf63;ST3GAL1;FOXJ2;TRIM56;HS3ST3B1;TEF;MPND;SYTL2;ZBTB20;CCNL2;RTF1;RBM33;ATP13A2;CLN6;SLC30A7;BTLA;E4F1;S1PR1;ZC3H11A;IKBKE;RLF;APC;RGMB;LAT;MLLT3;VAMP2;TRIB2;FAM160B1;ATP11B;MVD;CPEB2;ARHGEF3;USF2;PCYT2;KLF7;CD40;FASTK;FAM3A;KCMF1;SMAD7;CLCN4;MGST2
1048,gsea,GSE10463_CD40L_AND_VA347_VS_CD40L_IN_DC_UP,-0.3450107743657307,-1.2750515064429255,0.17922598836401182,1.0,0.99999,99/140,48.60%,XYLT1;ZNF747;PITPNM2;SMAD4;TRAF4;EIF3A;ZNF45;LMBR1;ABHD12;HDAC1;FAF2;CEP85;IKBKB;PDE4D;ZNF831;HOOK3;RFC3;SMAD2;INPP4A;ATP8A1;CDAN1;CRNKL1;TIPARP;STXBP5;CATSPER2;CCNYL1;PPFIA1;MED24;TNIK;TIRAP;ZNF614;MAMSTR;STK24;RCAN3;TTC37;PPP6R3;HAUS6;FCRLA;BLMH;DGKH;MYLK4;DPY19L4;SPIN4;FAM3C;FBXO11;SMG6;SMAP2;ZFAND5;NEDD1;TXLNB;USP37;ZNF624;ZNF253;GOLGA4;GSTCD;MKLN1;ARMC2;UHMK1;ABCB4;PEX12;ZSCAN18;FRY;KTI12;HK2;ZBTB6;SLC30A9;PLEKHO1;BCR;AHRR;CCDC7;ZNF700;DLGAP4;BRPF3;SEPHS2;SPTLC1;CYP1B1;ENG;MYO1B;DNAJB4;KIAA0930;DTWD1;ARCN1;ILF2;ZNF273;LPXN;BIN1;AQP11;METTL4;POLE;SFT2D3;CD96;RNF8;IQCE;TBC1D19;PELI2;ZNF200;DUSP4;TRIM16;SLC9A9
1049,gsea,PID_INSULIN_PATHWAY,-0.4016326949183805,-1.2750125967707489,0.20715856828634274,1.0,0.99999,29/42,46.14%,PDPK1;PTPN11;AKT1;EXOC7;PIK3R1;RAPGEF1;EXOC2;PIK3CA;EXOC4;EXOC5;TRIP10;SOS1;IRS1;RPS6KB1;RASA1;PTPRA;PRKCI;NCK2;EXOC3;INSR;PTPN1;EXOC1;AKT2;NCK1;INPP5D;EIF4EBP1;HRAS;PRKCZ;PARD6A
1050,gsea,HOFFMANN_IMMATURE_TO_MATURE_B_LYMPHOCYTE_UP,-0.3634497376517584,-1.2749998537220038,0.16674539442607464,1.0,0.99999,18/37,46.49%,CUX2;CIITA;EIF2AK3;CDK5R1;ENTPD6;PBX3;IBTK;FAM102A;CR2;ZNF777;ARRB1;PCK2;RHOH;GIMAP4;RPA1;BCL2;PACS1;POU5F1
1051,gsea,KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM,-0.5067931669272324,-1.2749439388256494,0.20316606809654703,1.0,0.99999,6/13,22.63%,ACO1;MDH2;CS;MTHFD1;GRHPR;PGP
1052,gsea,GSE29615_CTRL_VS_DAY3_LAIV_IFLU_VACCINE_PBMC_DN,-0.3624530278981609,-1.2748412364227872,0.17296569210046747,1.0,0.99999,86/134,47.36%,MAVS;IPO9;GTF3C2;AQR;LARP1;PDCD6IP;C5orf15;TNPO2;ABLIM1;ZMYND11;ST6GAL1;ELAVL1;ZKSCAN1;LNPEP;HSD17B4;SETD5;WDR12;KLHDC3;RPGRIP1L;MON2;DHX32;SRSF1;CEP350;PREPL;WDR92;ANGEL2;RNF145;MRPS18B;RNF111;PCYOX1;SYNRG;MTCH2;IL27RA;CLCN3;SLC7A1;ITK;DNAJC16;ANKS6;MFSD8;CTNNBL1;VPS36;TRPS1;XPO1;IDE;RASGRP1;TRAF5;ZNF512;OXCT1;OGG1;PANK3;PTCD2;METTL3;BBS2;DDX17;CEP290;SNAPC3;DNAJC24;MACF1;GTF2E1;IMPAD1;SF3B3;PRKACB;SPCS3;ALG10B;PPM1L;TMX3;FTO;SPG11;IQSEC2;ABCB10;DDB1;DNAAF2;AP3D1;SLAMF6;CLEC2D;MUS81;POLK;LPXN;PPP2R1A;BBS7;ATL3;RNF170;SAMD13;STYX;BBS4;COASY
1053,gsea,PID_TRKRPATHWAY,-0.3703198237136559,-1.2746286416391972,0.1878437624551614,1.0,0.99999,21/53,32.41%,MAP2K1;PTPN11;ABL1;ARHGAP32;DNAJA3;FRS2;PIK3R1;GAB1;PLCG1;RAPGEF1;CRKL;PIK3CA;SOS1;MAGED1;MCF2L;RASA1;PRKCI;FRS3;SH2B1;ELMO1;NRAS
1054,gsea,YAGUE_PRETUMOR_DRUG_RESISTANCE_DN,0.5687327052485986,1.2745845335764832,0.20123795027904617,1.0,0.99999,4/8,4.50%,TNS1;LTBP2;CALD1;FRMD4A
1055,gsea,GSE17721_CTRL_VS_LPS_1H_BMDM_UP,-0.3329876442805246,-1.2743039847538997,0.15103980277545828,1.0,0.99999,83/156,43.96%,SOX4;REPIN1;RBBP4;MYLIP;MFNG;MED17;N4BP3;GIGYF1;ZC3H14;CRLF3;GSPT2;SLTM;ALG2;MAN2B2;PAXIP1;ZNF436;ATP2C1;ERAP1;SCMH1;POLR2B;SENP3;ZC3H7A;TBRG4;CNOT6;RABGAP1;ZNF841;YKT6;ANGEL2;PIP5K1C;CACNG6;ZNF623;MPHOSPH9;HIP1R;MAN1A2;NAA30;BMS1;BAZ1B;STMN1;MRPL49;FANCE;FASTKD5;NAT9;KCTD11;ZFP90;MAGED1;POMGNT1;HAUS5;NUDCD3;EIF4B;ZMIZ2;HADH;MIF4GD;ATAD2B;C22orf39;VPS37A;CGGBP1;TMEM186;ARMC10;TM6SF1;ZBTB45;TADA1;GLB1L;OXR1;CREBZF;PPP3CA;ALDH18A1;DDX3Y;CCNE1;ATG12;TUT1;SMAD5;GALT;BCAS3;FCER2;TXNIP;NHEJ1;NAPG;ZNF688;OGFOD2;NECAP2;PCBP2;PPIL4;RNF214
1056,gsea,GSE15659_TREG_VS_TCONV_UP,-0.317103659635241,-1.2742759966089763,0.11427340215070612,1.0,0.99999,57/106,43.53%,BTBD2;DNAJC14;MTPAP;ITM2C;NAF1;CDKAL1;GHDC;PAPOLG;UBAP2L;KLHDC3;TNFRSF10A;MADD;TLK2;LGR4;PRKAB1;SLC39A10;ABT1;UBE2Z;CD27;MSL2;SYCP2L;UPRT;RNF121;SREBF2;C4orf46;ROBO1;RABEP1;CAMK2D;RNF20;ALG13;SLC2A10;PKDREJ;ZNF846;BUB3;ZNF597;ZNF221;WWP1;AFTPH;JOSD1;GALNT1;CDK7;LRRC56;ARHGAP12;TSC2;GAPDHS;RAB11FIP4;ZNF765;GDPD1;CLIC4;HCN3;MMP15;DAXX;SH3PXD2B;RPA1;TOPORS;SLC2A13;DHX8
1057,gsea,RASHI_NFKB1_TARGETS,0.4816973918723748,1.274220244949777,0.2215660896295098,1.0,0.99999,8/19,15.29%,LCN2;CXCL1;IFNGR2;TNIP1;RELB;NFKB2;CXCL2;CSF1
1058,gsea,GSE25087_TREG_VS_TCONV_ADULT_DN,-0.35363230337265206,-1.2739316736838193,0.19693226067877687,1.0,0.99999,92/152,49.85%,SCARA5;TPCN1;ZNF609;HIPK2;RBM20;CHCHD10;SERTAD2;TTC9;GIGYF1;PAN2;DNMT3A;SYPL1;SPIN1;MAN1C1;TNPO2;NUDT9;CTDSP2;BACH2;RMND5B;CBX6;INPP4A;NUFIP1;EDAR;PRRT1;BCAS4;UBTF;VGLL4;EPPK1;AARS2;PPP1R3E;LRP6;CDC42BPG;GIMAP5;PTPRK;NIN;ZNF529;CDK5RAP1;DIP2C;GIMAP8;LIG1;ZC3H12B;CAD;KCTD3;ANKRD10;CHPF2;SDR39U1;GTPBP8;TSEN2;NDRG2;CCDC57;SGSM3;OXNAD1;ZNF280B;MTRF1;FBXL4;UBIAD1;CACNG8;PLAG1;DHX35;MMP28;FASTKD2;GAPVD1;AK5;CASP10;C12orf65;CCT7;CEPT1;AKR1B1;TIMM9;PDIA5;EPHX2;SIAH3;TANC2;FAM171A1;CAND2;CDC14A;AOAH;SLC25A23;ZBTB26;MAP2K6;KIF9;MTHFD2L;TMOD2;TM2D3;PPP1R13L;TMEM229B;BAG3;NELL2;BTBD3;ZDHHC4;CCDC112;ANKRD50
1059,gsea,LEE_LIVER_CANCER_DENA_UP,0.35606922815875225,1.2736625245815436,0.16424546023794614,1.0,0.99999,24/45,25.07%,S100A9;LCN2;PPBP;CD63;BCL2A1;TLR1;DYNLT1;ANXA1;TFF3;CD24;FABP4;PLEK;SPP1;ANXA2;RGS2;ANXA5;LY6E;TAGLN2;THBS1;KDELR3;ABHD2;ID1;RAD51B;CPE
1060,gsea,GSE17721_LPS_VS_PAM3CSK4_6H_BMDM_DN,-0.3210087904597039,-1.2731250026746914,0.16272289782144211,1.0,0.99999,98/183,45.57%,HSD17B12;PUS7;ATP2A2;SUN1;SLAIN2;NOP2;HVCN1;MPV17;CRELD1;RRN3;C9orf64;MBTD1;UTP20;TOB2;POLR3D;IMPDH2;GDAP2;EVI5;UBE2E2;KLHDC3;MLLT10;SLC39A9;COQ9;UBP1;DYM;TMEM214;LRRC58;SLC17A9;PARP16;PNO1;HSPH1;GOSR2;TMEM184C;PRMT3;TMEM199;ZC3H8;AIFM1;TMEM87A;ZNF451;LPIN1;MYC;ZNF326;FANCE;HNRNPU;IVD;PSEN2;ZDHHC16;PCCB;CIAO1;EIF4B;HSPA4;TP53RK;CCT3;SEC31A;RAD17;MBD3;COX19;C12orf43;ASNS;NCAPH2;RPF2;PTPN23;DHX16;HNRNPUL2;RIC8A;PRKAG2;AHCYL1;LTV1;FNTA;DDX39A;ELAC2;ATF1;PRKCH;CTU1;THUMPD3;EFTUD2;BCL7B;PLA2G6;CAMK1D;PIGH;POLR2E;PYCR2;HELB;SLC25A19;KCTD12;UBE2A;GTF2H1;CALR;SEC22B;SMARCD2;KPNA2;ZNF830;NECAP2;FLAD1;RDH10;BCCIP;KCNAB2;TP53INP2
1061,gsea,HUTTMANN_B_CLL_POOR_SURVIVAL_DN,-0.4294198725794073,-1.273116809709128,0.21922135354971176,1.0,0.99999,32/55,34.55%,COBLL1;MEF2C;ZNF532;RECK;USP6NL;ATP10D;STAG3;BACH2;PTK2;FRS2;SYNJ2;SOCS5;ZNF652;FUT8;SMC5;MAP2K5;SLC4A8;ADK;BANK1;FCRL2;TCF7;PLAG1;PDE8A;TPD52;ATP2B1;NRIP1;ZBTB20;SOBP;METTL8;DGKG;HELLS;SLC4A7
1062,gsea,GSE27786_CD8_TCELL_VS_ERYTHROBLAST_UP,-0.34542556968004373,-1.2727868476313602,0.15175322857942505,1.0,0.99999,103/182,40.59%,PHF2;RNF44;ENOX2;WDR5;SOCS7;DDX28;CDK13;C12orf45;HMG20A;NSUN4;HNRNPH1;NISCH;NFATC1;LRRC8D;AGPAT5;BRD2;ERAP1;RPRD2;DAG1;CNOT2;RASGRP2;DDX18;RCCD1;TCF25;RFX3;ZC3H7A;CC2D1B;PDSS2;MPHOSPH8;GTPBP3;HGSNAT;PPM1J;ITCH;ZZEF1;ALKBH1;PPHLN1;NIPBL;SF3A3;TAF1C;BCLAF1;GLS;PRPF4B;TSPYL4;NOL8;MPHOSPH10;FAM172A;BOP1;KLC1;ARFGEF1;OPA1;RALGAPA1;FAM120B;RPAP2;IARS2;TGIF1;DCUN1D2;PHF6;RAD1;MBNL1;C22orf39;KRIT1;PI4KB;FBXO11;UBQLN4;OGFOD1;MRPL42;POLR1C;NDUFS7;RNF103;GRK4;ESCO1;TM6SF1;PRKAR1A;SPATA6;ATP10A;TRAP1;ABHD6;LAIR1;CASP8AP2;ASL;MLH1;SRF;PDE4DIP;SUN2;LMBRD1;PPP3CA;MRPL45;AP3B1;KDM5B;SGSH;RER1;SEPHS2;ACYP1;EXT2;CELSR1;GIT2;LRRC59;LRRC1;NDRG3;GAK;DCAF15;ZDHHC13;SSR3
1063,gsea,GSE18791_UNSTIM_VS_NEWCATSLE_VIRUS_DC_1H_DN,-0.3675749143220545,-1.2726304106029986,0.18293216630196937,1.0,0.99999,67/131,36.73%,SLC20A2;C7orf31;FUBP3;SNX1;KIAA0100;NAA35;ZNF207;FAM168B;OR3A2;FKTN;ATP6AP2;GFM1;DHX57;ZW10;SIGLEC6;CHTOP;COG3;PPP2CB;ALKBH1;CAPN7;FNBP4;ZNF696;ZNF805;HNRNPM;RNF166;OPA1;PRPF3;TGIF1;ALAD;DNAJC27;SENP2;SLC19A2;METTL3;UCK2;SMPD3;BRWD3;MTX3;COG7;VPS35;GTF3C3;RBM45;BAP1;TAS2R14;LRIF1;AK5;CCDC77;KAT5;ZNF616;DGKG;SPRYD4;CCT7;SLC30A7;CDK7;EFTUD2;AGK;TIGD6;IRAK1BP1;LCOR;ZNF157;DPF3;CCDC122;TOR1AIP1;ZNF620;PAFAH1B2;ENPP3;SNRPA1;SEPSECS
