Gene,Ranks,gene_name
EPOP,0.16761492502288378,EPOP
KLRK1,0.16755025132041151,KLRK1
MAFF,0.16752516214501545,MAFF
TPP1,0.16746188649173557,TPP1
EAF2,0.16744322751961788,EAF2
OR2T8,0.16739666193755592,OR2T8
TDRD12,0.16728081303063316,TDRD12
ITGA7,0.16727638809079054,ITGA7
NAMPT,0.16724083522083277,NAMPT
MRPL33,0.16716031330027334,MRPL33
SHKBP1,0.16710728404057387,SHKBP1
GNAL,0.16709546572669462,GNAL
AKR1C3,0.16708940148250429,AKR1C3
RAB38,0.16702137472497908,RAB38
SMKR1,0.16699758382624894,SMKR1
SEMA7A,0.1669918872165453,SEMA7A
BHLHA15,0.166954677272856,BHLHA15
TRIM69,0.16686736277818429,TRIM69
AGTRAP,0.16685935445708475,AGTRAP
POLR2K,0.16685248950684065,POLR2K
HYAL4,0.16680385152068825,HYAL4
FZD4,0.16665477881414814,FZD4
C10orf55,0.16650962284795182,C10orf55
MANF,0.16649078653450672,MANF
SARNP,0.16647614799652363,SARNP
RPL26,0.16642822932020085,RPL26
SLC16A3,0.16637580916061828,SLC16A3
PRR22,0.16619818224991598,PRR22
PLIN4,0.1661420093741906,PLIN4
RRP12,0.166135641408595,RRP12
SULT1A4,0.166068198113332,SULT1A4
LRRC32,0.16604907099197008,LRRC32
RGS9BP,0.1659909622673911,RGS9BP
PRDX1,0.1659194611616385,PRDX1
NUCB1,0.16589963901203822,NUCB1
CIC,0.16582276990143496,CIC
RFC2,0.16578455868815625,RFC2
LILRA6,0.1656024464485064,LILRA6
SPIC,0.1655917105803804,SPIC
ADAM8,0.16556517811418828,ADAM8
LY6G6D,0.16554862518989424,LY6G6D
EVI2A,0.165386451113447,EVI2A
MCOLN2,0.1652699008802123,MCOLN2
PILRA,0.1652625994481634,PILRA
ATP5MG,0.16519333758494747,ATP5MG
AC091167.2,0.16516176752537967,AC091167.2
GRB14,0.16515892101723126,GRB14
CCL1,0.1651114119472435,CCL1
PKIB,0.16509462915628703,PKIB
SEC11A,0.16508400722604127,SEC11A
COMMD6,0.16491964382434726,COMMD6
UQCRFS1,0.16489578627971446,UQCRFS1
TLR7,0.16486148049459398,TLR7
POLE2,0.16478225026433235,POLE2
CNTD2,0.1647497734698014,CNTD2
STOML2,0.16462995003714978,STOML2
IDI1,0.1645987581099777,IDI1
LST1,0.16457657953665245,LST1
OASL,0.16453976422960234,OASL
GPC1,0.16450479798388137,GPC1
EIF4EBP2,0.16440648097847302,EIF4EBP2
KRTAP7-1,0.1643990251777425,KRTAP7-1
NLRP3,0.16425283298923068,NLRP3
XRCC4,0.16419002294148086,XRCC4
TMEM116,0.16414624160973668,TMEM116
TMSB4X,0.1640126743665538,TMSB4X
AGRP,0.16398683567409844,AGRP
CD68,0.16378463269942314,CD68
NEK2,0.16372603583949327,NEK2
FGFBP1,0.16370193489793985,FGFBP1
TIMM10,0.16366345239473945,TIMM10
PHTF1,0.16364253428793676,PHTF1
PLSCR4,0.1635648203176399,PLSCR4
GNB2,0.16345911435001623,GNB2
POLE4,0.16344150217542286,POLE4
CSRNP1,0.16338931962599287,CSRNP1
RUVBL1,0.163304088723218,RUVBL1
IER2,0.16297227146055182,IER2
DMC1,0.162835957207911,DMC1
OR3A2,0.1627427872492284,OR3A2
EIF5A,0.1626960069208734,EIF5A
HPS1,0.16246116069698877,HPS1
FAM53C,0.16237900466126282,FAM53C
RNH1,0.16237048852409056,RNH1
TPRG1L,0.16230320454288777,TPRG1L
WBP1,0.1622480963396693,WBP1
CTNNBIP1,0.16223707334009274,CTNNBIP1
RAB2B,0.1622053124310022,RAB2B
TEX9,0.16210923248425327,TEX9
SEMA6B,0.16207869283912865,SEMA6B
AC021066.1,0.16207446007336895,AC021066.1
IKBKG,0.16201023160842837,IKBKG
CCDC85B,0.16200982194970678,CCDC85B
VAMP5,0.16189592480155807,VAMP5
STIL,0.16186908783940177,STIL
TBC1D8B,0.16176091273024304,TBC1D8B
ZYX,0.1615306425868921,ZYX
S100Z,0.16150674732491344,S100Z
AL121845.3,0.1614030531580047,AL121845.3
DAGLA,0.16139768541749877,DAGLA
CLSPN,0.1613670800075821,CLSPN
RNF19B,0.16129992467224308,RNF19B
CNKSR1,0.1610917248923061,CNKSR1
NDUFA2,0.1610691569174347,NDUFA2
RPL22L1,0.16098731629464136,RPL22L1
GPR108,0.16096256091522995,GPR108
TRIM49D2,0.1608128954989964,TRIM49D2
ENKD1,0.1607795571486149,ENKD1
SLC15A4,0.16076290284002503,SLC15A4
GAL,0.16060056622151422,GAL
NME1-NME2,0.1605658075153458,NME1-NME2
BRCA2,0.16049099041144693,BRCA2
LIME1,0.1603656991521392,LIME1
NOD2,0.16029937660547847,NOD2
ARL2,0.16027234931008655,ARL2
RPL34,0.16026800863114146,RPL34
OTUB1,0.16012456434513286,OTUB1
ZFP92,0.16007771348759472,ZFP92
NID1,0.1600524050396825,NID1
UQCRB,0.1599215763247926,UQCRB
AC092647.5,0.1598817694764387,AC092647.5
SPINK4,0.1598376040163516,SPINK4
SPRED1,0.15983695341627424,SPRED1
TCEAL9,0.1598177061968674,TCEAL9
SPATA32,0.15979796709830552,SPATA32
PHETA1,0.15972021281541415,PHETA1
SAMD4A,0.1596780421481709,SAMD4A
GOT1,0.1596627436393269,GOT1
NAT1,0.15956117515701446,NAT1
AC009879.2,0.15955600475598436,AC009879.2
RPL11,0.15947007827496865,RPL11
PNPLA2,0.15942422262935677,PNPLA2
TECPR2,0.15929970433509597,TECPR2
DEDD,0.15923967945835132,DEDD
CEP78,0.1592191002100135,CEP78
ORMDL2,0.15915312120794045,ORMDL2
C1orf226,0.1588780623791974,C1orf226
LEPROT,0.15885015527892196,LEPROT
GGT2,0.15877789241250057,GGT2
COX7C,0.15856227370311077,COX7C
MRPS28,0.15855467848520513,MRPS28
CAMSAP3,0.15852784657586844,CAMSAP3
PAGE5,0.15845742702793583,PAGE5
CDH4,0.158410112065205,CDH4
CHST7,0.15800946181581121,CHST7
RPL31,0.15785644056888318,RPL31
PARPBP,0.15769716637007944,PARPBP
C9orf153,0.15766368924111626,C9orf153
JUP,0.15766182562618578,JUP
SCPEP1,0.15763254352370312,SCPEP1
AC008770.1,0.15762963091740229,AC008770.1
ITGA10,0.1573448585017929,ITGA10
ATL1,0.1572428138728152,ATL1
CPVL,0.1572212299972877,CPVL
PSMA3,0.15711396897513344,PSMA3
KIR3DL2,0.15697925503234603,KIR3DL2
CXorf58,0.1569646173693458,CXorf58
PPP2R3A,0.15694903910108718,PPP2R3A
PITPNA,0.15691298145151936,PITPNA
HIGD1A,0.15688364331898708,HIGD1A
PEAK3,0.15686331303900958,PEAK3
MRPL1,0.1568515858656579,MRPL1
DUSP7,0.15656291029644723,DUSP7
AC000093.1,0.15636267526697986,AC000093.1
TRIM6,0.15630682027495693,TRIM6
HES4,0.1562906729141102,HES4
LY96,0.15617097233170293,LY96
PIK3R2,0.15610932004882097,PIK3R2
VWDE,0.1558418689203364,VWDE
RCN1,0.15580506223057175,RCN1
RNASE4,0.15568549591708863,RNASE4
TRAFD1,0.15566634608949434,TRAFD1
RRBP1,0.15561134192632542,RRBP1
RIBC2,0.155599552821403,RIBC2
CCDC92,0.155578702615922,CCDC92
IDO1,0.15552844033737495,IDO1
PFDN4,0.15538434123949327,PFDN4
FFAR4,0.15516809242003476,FFAR4
H2BC13,0.1551664040590983,H2BC13
PPP1CA,0.15514546490872833,PPP1CA
S100A6,0.1550989264773388,S100A6
TMPRSS15,0.15505706640277592,TMPRSS15
MRPL11,0.15499970532001117,MRPL11
KRT77,0.15499622988808462,KRT77
DDX43,0.15492195776313353,DDX43
AP001458.2,0.15491204228417396,AP001458.2
COX7B,0.15473703830927704,COX7B
PRKCD,0.15470986392426375,PRKCD
CYFIP1,0.15463312120773007,CYFIP1
PMVK,0.15458762537018075,PMVK
TSC22D4,0.1544836230488263,TSC22D4
SNAI3,0.15440202010794654,SNAI3
FBXO27,0.15440123223475885,FBXO27
LAMTOR2,0.15429978444904835,LAMTOR2
ZNF467,0.154239719356553,ZNF467
HSD17B8,0.15423528206539971,HSD17B8
UBAC1,0.15415914692259197,UBAC1
CHRNB1,0.1541035217952507,CHRNB1
DTHD1,0.1539998027385778,DTHD1
SPSB1,0.15391301090752052,SPSB1
SP140,0.15385302264374448,SP140
PLXNB2,0.1534872818937669,PLXNB2
SEMA3A,0.15338376348523006,SEMA3A
PLEKHG3,0.15338338387410722,PLEKHG3
PRY,0.1533565868368729,PRY
SIX5,0.15333783706980353,SIX5
COX7A2,0.15326191202388165,COX7A2
POC1B,0.15318929188473945,POC1B
PHB,0.15318229470861433,PHB
CXCL17,0.1529542701911223,CXCL17
TBCA,0.1528699899564526,TBCA
C6orf52,0.15277231747925366,C6orf52
CAP1,0.15274924187949518,CAP1
ZFYVE21,0.15274078342276295,ZFYVE21
GTF3A,0.15269712687728776,GTF3A
RNF185,0.1526717653820808,RNF185
TMEM9B,0.15256070726971793,TMEM9B
MLLT1,0.15251970875157406,MLLT1
UBXN8,0.15249189087154666,UBXN8
GCSAML,0.15231739543352452,GCSAML
NKPD1,0.15230976693502277,NKPD1
LTK,0.15223801292021694,LTK
DNAJC12,0.15218926827834156,DNAJC12
CCDC188,0.15206891784947318,CCDC188
NEDD8,0.15206343584859444,NEDD8
ARMC6,0.1520047801306653,ARMC6
C1orf159,0.15200415477910853,C1orf159
APOBEC3A,0.1519346817287517,APOBEC3A
AL133410.3,0.15188480457664683,AL133410.3
PIM2,0.15185976324036352,PIM2
TTLL1,0.15177994504477035,TTLL1
CHAC2,0.15177012936185721,CHAC2
PDK2,0.15172254987014266,PDK2
TMEM70,0.15170953386438701,TMEM70
TNFRSF10C,0.1516734644145387,TNFRSF10C
TOMM5,0.15166024015048507,TOMM5
AP002373.1,0.1515546493289263,AP002373.1
PINLYP,0.15154212787041413,PINLYP
AL512785.2,0.15131037427032804,AL512785.2
HSPA6,0.1513073687367427,HSPA6
TP53I3,0.15123913546890158,TP53I3
ASAP3,0.15119555882885127,ASAP3
CD99,0.15107660678894877,CD99
BX255925.3,0.1510681416076458,BX255925.3
MT-CO1,0.15106281653512574,MT-CO1
SAMD12,0.1510613912566249,SAMD12
FPR2,0.15103798683061473,FPR2
ATP5MD,0.1510226949398711,ATP5MD
PGS1,0.15094821313875212,PGS1
OR52K1,0.15075767976371132,OR52K1
STK11,0.15075356829512152,STK11
GDF10,0.1507522782961254,GDF10
RACGAP1,0.15053344945782887,RACGAP1
ZCCHC17,0.15050143567017044,ZCCHC17
PMF1-BGLAP,0.15046731124975243,PMF1-BGLAP
CA4,0.15046062951478734,CA4
H3-3B,0.1503928619720469,H3-3B
PKN3,0.1503345832735726,PKN3
GPR55,0.15031430031296633,GPR55
GBP1,0.15029391543745893,GBP1
ARF5,0.15022749319221823,ARF5
C1orf53,0.15017196140047998,C1orf53
CCER2,0.15016003925764654,CCER2
CLEC1A,0.15012304720557093,CLEC1A
RPL17-C18orf32,0.15002110986925254,RPL17-C18orf32
HINT1,0.14984148319311477,HINT1
MT-CO2,0.14975655602163965,MT-CO2
OR6S1,0.1497186972603982,OR6S1
CNP,0.14964601008253495,CNP
ADGRE5,0.14961224501584805,ADGRE5
PIN4,0.14958458938882407,PIN4
VPS37B,0.14957208925474338,VPS37B
THBS1,0.149565322464491,THBS1
HCK,0.14942710371359016,HCK
PHLDA2,0.14937039611444566,PHLDA2
FAM83G,0.1493256088754942,FAM83G
ASCL3,0.14918661869193028,ASCL3
NFIL3,0.14916778302786196,NFIL3
NTN4,0.14909743568917955,NTN4
OR52B4,0.14907849156924477,OR52B4
TOLLIP,0.14888838696874498,TOLLIP
RAB34,0.1488285116097683,RAB34
CFL1,0.14881502131841312,CFL1
KIF23,0.14878862238150342,KIF23
LRP8,0.14870692202017483,LRP8
RIDA,0.14862738374704482,RIDA
HACD1,0.14855211517867534,HACD1
NECTIN2,0.14849304263930072,NECTIN2
GBP5,0.14844568420281007,GBP5
PRTN3,0.1483749577803696,PRTN3
COMMD8,0.14834999945402164,COMMD8
CGAS,0.1483396209584553,CGAS
SPI1,0.14828326773633096,SPI1
GATA6,0.1482354616000002,GATA6
NBDY,0.14817553082368423,NBDY
XG,0.14813074681807972,XG
METTL7B,0.14811267603118336,METTL7B
ANXA4,0.1480776133058447,ANXA4
MYDGF,0.14805220140159223,MYDGF
DHRS4L2,0.14801089630543351,DHRS4L2
PDZK1,0.14800076698803463,PDZK1
RPL36AL,0.14787257485635813,RPL36AL
ORAI1,0.1478511040170969,ORAI1
NOL3,0.14785058492172107,NOL3
CYBA,0.14780764364329457,CYBA
TOMM7,0.14776271234442548,TOMM7
RNF149,0.14758920426171562,RNF149
LPXN,0.14756428929820778,LPXN
HROB,0.14751686557294238,HROB
ENPP3,0.14738673365658195,ENPP3
SBNO2,0.14711892536805116,SBNO2
MRPL53,0.14709901875595593,MRPL53
H2AC21,0.1470275181822658,H2AC21
GSDMC,0.14693731609222174,GSDMC
CHID1,0.146918656652203,CHID1
SRXN1,0.14671432818023458,SRXN1
BTBD11,0.14666146500460264,BTBD11
PLXND1,0.14645825208987304,PLXND1
Z83844.3,0.14643649511207094,Z83844.3
AZU1,0.14634088882103877,AZU1
MNAT1,0.14627422387776223,MNAT1
FBXO39,0.1462524571940363,FBXO39
H4C9,0.14620180319114354,H4C9
MRPL37,0.14612934415303871,MRPL37
PYY,0.1461159388574022,PYY
APOO,0.14610313296624916,APOO
TTC39C,0.14595307068944502,TTC39C
SCAND1,0.14594499567592698,SCAND1
MRPS36,0.1457483519596388,MRPS36
IL2,0.14571459834500908,IL2
SPINDOC,0.145670287902561,SPINDOC
THAP8,0.1456701603765924,THAP8
GPR65,0.14559946937175136,GPR65
NUTF2,0.14558678689628454,NUTF2
BOLA2,0.14546010020478675,BOLA2
SNAP29,0.14539626145731038,SNAP29
H2AC16,0.14539158118983134,H2AC16
RPS12,0.14527328049413632,RPS12
SKA2,0.14522209502304004,SKA2
GALK1,0.14518769167329545,GALK1
CXCL6,0.1451126136206012,CXCL6
AC106886.6,0.14504212938838895,AC106886.6
ACER3,0.1450402506645284,ACER3
CNDP2,0.1449376264410567,CNDP2
GLB1L3,0.144908117656767,GLB1L3
HLA-C,0.14475159090412604,HLA-C
COQ5,0.14466552151526835,COQ5
HIGD2B,0.14462711749232462,HIGD2B
GAGE12J,0.14455127812643923,GAGE12J
SQOR,0.14454873822277714,SQOR
TOMM40L,0.14445308558036565,TOMM40L
PSMD4,0.14430451563808114,PSMD4
SIGLEC9,0.14429845959786006,SIGLEC9
CHRM4,0.14403800360285682,CHRM4
PASK,0.14395739849451722,PASK
CALR,0.14388211589176433,CALR
GDPD3,0.1438113876834828,GDPD3
AC135050.2,0.14379668505119042,AC135050.2
GZMK,0.14370400019045113,GZMK
C11orf98,0.14367009480987236,C11orf98
GNAI2,0.1434265831573053,GNAI2
CASP4,0.14333821941622021,CASP4
SUOX,0.14331164099506233,SUOX
TLCD1,0.14328367385643667,TLCD1
AGAP3,0.14326395383508897,AGAP3
SNX24,0.14321474298931167,SNX24
POU3F1,0.14318809070755686,POU3F1
ZNF365,0.14311589906280955,ZNF365
LYAR,0.14311202454665528,LYAR
AC011452.2,0.14310908715348503,AC011452.2
IRX3,0.14309022435160268,IRX3
APOBEC3F,0.14292028082221983,APOBEC3F
HBZ,0.14290319093775525,HBZ
ZAP70,0.14287535302157875,ZAP70
UBC,0.14270826003781661,UBC
EPHB3,0.14256720419990623,EPHB3
MS4A14,0.1422479326711392,MS4A14
RILPL2,0.14217793710436558,RILPL2
RBMS2,0.14210679971116627,RBMS2
TNFAIP2,0.14206200073821665,TNFAIP2
WFIKKN1,0.1420428279069083,WFIKKN1
EFNA5,0.14203285147639497,EFNA5
ID2,0.1419763233455049,ID2
ADARB1,0.1418561527405047,ADARB1
BRIP1,0.14172916496263555,BRIP1
PRR29,0.14166025830135615,PRR29
GPS1,0.14165497073630692,GPS1
H4C3,0.14159765256036336,H4C3
DLGAP3,0.14157355212493666,DLGAP3
SNRPE,0.14154536369608645,SNRPE
RPS27,0.1414881253043693,RPS27
CFAP57,0.14141375759782032,CFAP57
SDHAF3,0.1412093017246172,SDHAF3
PDCL3,0.141185581102132,PDCL3
SLC4A3,0.14116692138372505,SLC4A3
SLX1B,0.14116224086973503,SLX1B
AQP9,0.14115900855637006,AQP9
DEFB124,0.1410960570374039,DEFB124
C2orf74,0.14103769338902458,C2orf74
AC010531.1,0.14092189210153183,AC010531.1
EIF3I,0.1407714038309722,EIF3I
NSG1,0.14064164749411248,NSG1
CENPO,0.14055991945726382,CENPO
MT-ND5,0.14054099759056365,MT-ND5
AKAP5,0.14051804111934244,AKAP5
C1orf87,0.14049221116506608,C1orf87
ATP8B3,0.1404674867926696,ATP8B3
NPPA,0.1404392284713452,NPPA
RPS7,0.14029026421590463,RPS7
DDB2,0.1401681381559346,DDB2
MCM4,0.14014577616281867,MCM4
FRAT2,0.14001614443337032,FRAT2
TRAPPC3,0.1399547033542206,TRAPPC3
PIK3AP1,0.13993308174819313,PIK3AP1
ATP5F1C,0.1397970162358832,ATP5F1C
OPN1SW,0.13971534118842552,OPN1SW
TXNL4B,0.13967284468616553,TXNL4B
CFDP1,0.13967269030361093,CFDP1
GTF2A2,0.13926613704039664,GTF2A2
UROS,0.139130645901211,UROS
SYNGR2,0.13910887224636098,SYNGR2
LGALS4,0.13903210769656102,LGALS4
GMFG,0.1389907994760251,GMFG
HDLBP,0.13898644686784786,HDLBP
PKD2L1,0.1388348644960522,PKD2L1
KATNB1,0.1388182881521131,KATNB1
PPP1R7,0.13877433280703041,PPP1R7
PACSIN1,0.13877127279730905,PACSIN1
H2BC17,0.13875165340204074,H2BC17
APOA1,0.13864761859990388,APOA1
SPP1,0.13855808128745067,SPP1
GNG10,0.13849787556276633,GNG10
LGALS3BP,0.13848889954342122,LGALS3BP
OVCA2,0.1384546681779701,OVCA2
OR3A1,0.13833938732838275,OR3A1
SCG5,0.13832395870839667,SCG5
TSSC4,0.13829977599391285,TSSC4
CSTA,0.13828463928378973,CSTA
NHSL1,0.1382786772179763,NHSL1
NUTM2A,0.13821121748500395,NUTM2A
AL021546.1,0.13800512113678667,AL021546.1
AC007906.2,0.13787082562466846,AC007906.2
CENPU,0.13783830226466637,CENPU
MRPS12,0.13779133973456267,MRPS12
ZNF687,0.13779037371874353,ZNF687
PCDHGB6,0.13772283579676914,PCDHGB6
RPL39,0.13771524394410103,RPL39
SECTM1,0.1375847521202658,SECTM1
ANKLE1,0.13758263452076586,ANKLE1
CEP170B,0.13757858276500387,CEP170B
TPGS1,0.13757236985011803,TPGS1
GBP4,0.1374761133104948,GBP4
COPS4,0.13745083527173588,COPS4
TBX10,0.1373188514734797,TBX10
DEDD2,0.13710960780541884,DEDD2
RPS19BP1,0.13696187331418236,RPS19BP1
NDUFA13,0.1368814572914234,NDUFA13
ZNF213,0.13687436620105112,ZNF213
GPKOW,0.1368241376933212,GPKOW
EMC6,0.13666902740772685,EMC6
NDUFAF2,0.13660331835917175,NDUFAF2
SHD,0.1365524077746487,SHD
COX14,0.13644943361501316,COX14
CPLX1,0.13643314878105392,CPLX1
DAD1,0.13639822310672955,DAD1
USP41,0.13625141891700618,USP41
ZNF547,0.13615760530593127,ZNF547
DDX60L,0.13562729000976276,DDX60L
TLN1,0.13552886004718334,TLN1
FAM89A,0.1355261338298161,FAM89A
GMNN,0.1355115321825433,GMNN
OGDH,0.1354733929985829,OGDH
IRF5,0.13546977731375023,IRF5
AC007375.2,0.1353905114056085,AC007375.2
IFITM5,0.1352747239868007,IFITM5
AL391650.1,0.13517997447417354,AL391650.1
UAP1,0.13513417551618784,UAP1
SEM1,0.13507728059059423,SEM1
TRIM47,0.13501347111720727,TRIM47
F12,0.13497346129401447,F12
ENDOV,0.13493007624023304,ENDOV
HMHB1,0.13472503461788746,HMHB1
SERPINB10,0.13455180900253133,SERPINB10
H2AZ1,0.13452143662034904,H2AZ1
RND1,0.1344337229525778,RND1
IL17RC,0.13433109247613612,IL17RC
NEDD4,0.13423899377800802,NEDD4
HENMT1,0.1341684006366647,HENMT1
HK1,0.13405496547197648,HK1
PCNA,0.13405095578106083,PCNA
CEND1,0.13398235167973294,CEND1
AL121845.2,0.13378704350450418,AL121845.2
CHMP4B,0.13373915790188534,CHMP4B
TJP3,0.13371218870056598,TJP3
LRRCC1,0.1336224580929319,LRRCC1
DYNLT1,0.13357261070910026,DYNLT1
C1orf115,0.13351435057491984,C1orf115
TEAD3,0.13347210119580194,TEAD3
REEP4,0.13339217908405046,REEP4
MAP1LC3B,0.13320473069551686,MAP1LC3B
EFHB,0.13314589748757832,EFHB
GNG5,0.1331245678547147,GNG5
KRTAP19-8,0.13306373247985073,KRTAP19-8
GADD45GIP1,0.13300613923552737,GADD45GIP1
PCBP4,0.1329916468233289,PCBP4
LIMK2,0.13293871569569163,LIMK2
E2F7,0.1328893971097006,E2F7
PNPLA6,0.1327710181736894,PNPLA6
CLEC4A,0.13272300450230284,CLEC4A
ATP2C2,0.1326993713521833,ATP2C2
RASL11A,0.13266599301631343,RASL11A
SLC15A3,0.1325975939061702,SLC15A3
SNF8,0.1323841503946256,SNF8
POU4F1,0.13232145145354002,POU4F1
AP000350.4,0.13220130219115733,AP000350.4
MIDN,0.1321510055719901,MIDN
NDC80,0.1320359723224172,NDC80
LYVE1,0.1319377340141307,LYVE1
MRPL40,0.1319219042760719,MRPL40
ATP5PB,0.13186365756106128,ATP5PB
EIF2AK2,0.13180678242314955,EIF2AK2
UNC5A,0.13169992373800377,UNC5A
TLR1,0.1315993129204307,TLR1
CTSZ,0.13156002658808794,CTSZ
SASH3,0.1313986234305051,SASH3
ZNF230,0.1313011357732662,ZNF230
ERH,0.13118260092751285,ERH
AGRN,0.1311396594237952,AGRN
SHISA3,0.1311183949379722,SHISA3
IFT20,0.13101798221509986,IFT20
HMGN3,0.13099336658876573,HMGN3
RUSC1,0.1309577598328441,RUSC1
DHRS4,0.1309008057153721,DHRS4
GPC4,0.13087688029726718,GPC4
EGR2,0.1308656421422219,EGR2
FAS,0.1308578698913883,FAS
WNT10B,0.13083175785995257,WNT10B
SLC12A3,0.13081933092731782,SLC12A3
RBCK1,0.13072344519291978,RBCK1
TSPAN16,0.13062725657078633,TSPAN16
GRHL1,0.13058740680538725,GRHL1
P2RY11,0.1303659610614394,P2RY11
WDR18,0.1302323011178336,WDR18
RPS15A,0.1302229929959922,RPS15A
IQCN,0.1301672279640248,IQCN
ADPRH,0.13012158196212661,ADPRH
PRRT4,0.13010757524019215,PRRT4
ORMDL3,0.12980412855375434,ORMDL3
APOL2,0.129790126889686,APOL2
KEAP1,0.12976408287071703,KEAP1
SYCN,0.12965550575069085,SYCN
ARPC3,0.1296356258986433,ARPC3
VAT1,0.12952878424130612,VAT1
CLEC2B,0.12945968156524323,CLEC2B
C5AR1,0.12945585156527412,C5AR1
LRRC1,0.12945116654061842,LRRC1
SPON1,0.12939378111646893,SPON1
PSMC2,0.1293423216075882,PSMC2
AC073610.2,0.12933836431569,AC073610.2
NPIPB15,0.1292206562255907,NPIPB15
TIE1,0.12914785226462325,TIE1
C19orf84,0.12909811573749724,C19orf84
RPL35,0.12907953470448078,RPL35
PPA1,0.12904159594945314,PPA1
DEFA6,0.1289961211814932,DEFA6
AC010619.2,0.12896609273497228,AC010619.2
AL365205.1,0.12896552929610725,AL365205.1
IFT52,0.12879007063540182,IFT52
XCL1,0.12872510719809602,XCL1
TMEM126A,0.12871827717060277,TMEM126A
CHSY3,0.12865843573781277,CHSY3
ZMYND15,0.1286380502352083,ZMYND15
AGK,0.1285352447317065,AGK
EEF1AKMT4,0.1284593409576792,EEF1AKMT4
MS4A2,0.1283793134314632,MS4A2
FKBPL,0.12833680859801852,FKBPL
B3GNT10,0.1282017266454793,B3GNT10
STK39,0.12818975630060206,STK39
C3orf14,0.12804852395229074,C3orf14
KISS1,0.12802806040002526,KISS1
PAQR7,0.1279498548314204,PAQR7
ERG28,0.12791559731707572,ERG28
CA2,0.12791097941703777,CA2
SLC39A3,0.12789917158341457,SLC39A3
RPS6KA4,0.12783586328655563,RPS6KA4
RAMACL,0.12779435001185377,RAMACL
CAPNS2,0.12772520932543005,CAPNS2
UQCRH,0.12766339352677564,UQCRH
TUBB6,0.12760394225105043,TUBB6
RPL7,0.1275100503063559,RPL7
PEX11G,0.12750310337973336,PEX11G
PFKFB3,0.12747027952459777,PFKFB3
LGALS2,0.1274507527877935,LGALS2
HSPB9,0.12744055273168622,HSPB9
C4orf48,0.12740668224595558,C4orf48
QSOX1,0.12738834061984192,QSOX1
COPS9,0.1273151783866111,COPS9
PLPPR3,0.1273092564430663,PLPPR3
CETN3,0.12729272374063647,CETN3
RPS4Y2,0.1272882267265193,RPS4Y2
SEC61B,0.12721113050432123,SEC61B
BIVM,0.12717153075975124,BIVM
UTS2,0.12713244581704128,UTS2
SMTNL1,0.12707623744795035,SMTNL1
SPR,0.12703061472644886,SPR
ACTRT3,0.1269991573691624,ACTRT3
NDUFAF1,0.12690240763085608,NDUFAF1
FAT4,0.12683665897886062,FAT4
SLC43A3,0.12679554073240337,SLC43A3
SSX2IP,0.12678248185686616,SSX2IP
ADAM9,0.1267715666192612,ADAM9
REEP6,0.12675018885275963,REEP6
RNPEPL1,0.12666269045861078,RNPEPL1
RGS18,0.12663308208611918,RGS18
BOLA3,0.1265845495735245,BOLA3
DNAJC1,0.12655031294724386,DNAJC1
CYB5R1,0.12651686862528064,CYB5R1
AVEN,0.126432450959399,AVEN
SUPT4H1,0.12638245496665493,SUPT4H1
PDE2A,0.1263227979194028,PDE2A
MT-ATP6,0.12621143568948529,MT-ATP6
VPS37C,0.12617966213374573,VPS37C
MYCBP,0.12611781610799724,MYCBP
MYBL2,0.12606386652668902,MYBL2
PKM,0.12595919621950707,PKM
HLA-A,0.12589947764290593,HLA-A
PWWP2B,0.12581077809042887,PWWP2B
CTAG2,0.1257819640344213,CTAG2
MCUR1,0.12561225000901657,MCUR1
CDC42EP5,0.12557876619209765,CDC42EP5
PET100,0.12556604871263108,PET100
PLCB3,0.12553770490041338,PLCB3
MAPK3,0.12551351599409788,MAPK3
RPL17,0.12535355131330234,RPL17
AP000721.1,0.12534653362541123,AP000721.1
NECAB3,0.12516656794118305,NECAB3
AC004922.1,0.12511474094573655,AC004922.1
NYNRIN,0.12507233715658814,NYNRIN
HSPE1,0.12503775490542868,HSPE1
ANAPC13,0.12484795950388779,ANAPC13
KNL1,0.12478453151341336,KNL1
SLC25A20,0.12477010980819966,SLC25A20
RNF39,0.12471744934591962,RNF39
H4C8,0.1246495355321997,H4C8
SH2D1A,0.1245979729883667,SH2D1A
RPS3A,0.12454608682286235,RPS3A
CD164L2,0.12446613532609933,CD164L2
LRRC25,0.12437954087413046,LRRC25
S100A1,0.12434058719944291,S100A1
N4BP1,0.1243050230495828,N4BP1
KLHDC9,0.12429968341067775,KLHDC9
SNX33,0.1242823046355558,SNX33
MARCKSL1,0.12416007249864547,MARCKSL1
THRSP,0.12410225314434466,THRSP
PMAIP1,0.12403827923414745,PMAIP1
MYZAP,0.12402961390493504,MYZAP
UBE2R2,0.12402562414660465,UBE2R2
CSF1,0.12402012701983887,CSF1
RAB33A,0.12400980873404162,RAB33A
NCOA7,0.12390020425588313,NCOA7
PCMT1,0.12389507755419954,PCMT1
SULT2B1,0.12380669649878204,SULT2B1
SGPP2,0.1237813223259578,SGPP2
RCOR2,0.1237158470441524,RCOR2
ZCCHC24,0.12352635110670025,ZCCHC24
ZNF600,0.12350331279203337,ZNF600
RTEL1,0.12348418687181562,RTEL1
CEBPA,0.12345734627318337,CEBPA
PKN1,0.12344168676914662,PKN1
PSMA2,0.1234185662124261,PSMA2
